record_id,annotator_a,annotator_b,skill_name_a,skill_name_b,label_a,label_b,category_a,category_b,error_type,source_text_a,source_text_b
40,human_a,human_b,,phân tích triệu chứng,,required_skill,,Soft Skill,extraction_disagreement,,
40,human_a,human_b,,xác định nguyên nhân sự cố,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
40,human_a,human_b,,HDD,,required_skill,,IT Support & Hardware,extraction_disagreement,,
40,human_a,human_b,,SSD,,required_skill,,IT Support & Hardware,extraction_disagreement,,
40,human_a,human_b,,USB,,required_skill,,IT Support & Hardware,extraction_disagreement,,
40,human_a,human_b,,Thẻ nhớ,,required_skill,,IT Support & Hardware,extraction_disagreement,,
41,human_a,human_b,,phân tích,,required_skill,,Soft Skill,extraction_disagreement,,
41,human_a,human_b,,phát triển giải pháp tích hợp,,preferred_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
41,human_a,human_b,,quản lý dự án ứng dụng,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
41,human_a,human_b,,kỹ thuật lập trình phần mềm,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
41,human_a,human_b,hệ thống ERP,kiến trúc hệ thống ERP,required_skill,required_skill,Domain Knowledge,Engineering Concepts & Methodologies,category_disagreement,,
41,human_a,human_b,ứng dụng vệ tinh,ứng dụng vệ tinh,required_skill,required_skill,Domain Knowledge,Engineering Concepts & Methodologies,category_disagreement,,
42,human_a,human_b,microservices,,required_skill,,Engineering Concepts & Methodologies,,extraction_disagreement,,
42,human_a,human_b,,phát triển phần mềm,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
42,human_a,human_b,,tech lead,,required_skill,,Soft Skill,extraction_disagreement,,
42,human_a,human_b,,kiến trúc microservices,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
42,human_a,human_b,,lập kế hoạch,,required_skill,,Soft Skill,extraction_disagreement,,
42,human_a,human_b,,triển khai,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
42,human_a,human_b,,theo dõi tiến độ,,required_skill,,Soft Skill,extraction_disagreement,,
42,human_a,human_b,,phân tích,,required_skill,,Soft Skill,extraction_disagreement,,
42,human_a,human_b,,đánh giá các quy trình,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
42,human_a,human_b,,mentoring,,required_skill,,Soft Skill,extraction_disagreement,,
42,human_a,human_b,hệ thống phần mềm,hệ thống phần mềm,required_skill,required_skill,Infrastructure & DevOps,Programming Language,category_disagreement,,
42,human_a,human_b,quản lý dự án,quản lý dự án,required_skill,required_skill,Soft Skill,Engineering Concepts & Methodologies,category_disagreement,,
43,human_a,human_b,part of a team,,required_skill,,Soft Skill,,extraction_disagreement,,
43,human_a,human_b,,interpersonal,,required_skill,,Soft Skill,extraction_disagreement,,
43,human_a,human_b,,safety management tools,,preferred_skill,,Tool & Platform,extraction_disagreement,,
43,human_a,human_b,,functional safety,,preferred_skill,,Domain Knowledge,extraction_disagreement,,
43,human_a,human_b,,certified functional safety expert,,preferred_skill,,Other,extraction_disagreement,,
43,human_a,human_b,ISO 26262,ISO 26262,required_skill,required_skill,Embedded & Firmware,Domain Knowledge,category_disagreement,,
43,human_a,human_b,FMEDA,FMEDA,required_skill,required_skill,Embedded & Firmware,Engineering Concepts & Methodologies,category_disagreement,,
43,human_a,human_b,DFA,DFA,required_skill,required_skill,Embedded & Firmware,Engineering Concepts & Methodologies,category_disagreement,,
43,human_a,human_b,FTA,FTA,required_skill,required_skill,Embedded & Firmware,Engineering Concepts & Methodologies,category_disagreement,,
43,human_a,human_b,automotive hardware,automotive hardware,preferred_skill,preferred_skill,Embedded & Firmware,IT Support & Hardware,category_disagreement,,
43,human_a,human_b,automotive communication protocols,automotive communication protocols,required_skill,preferred_skill,Embedded & Firmware,Engineering Concepts & Methodologies,both_disagreement,,
43,human_a,human_b,CAN,CAN,required_skill,preferred_skill,Embedded & Firmware,Engineering Concepts & Methodologies,both_disagreement,,
43,human_a,human_b,Ethernet,Ethernet,required_skill,preferred_skill,Infrastructure & DevOps,Infrastructure & DevOps,label_disagreement,,
44,human_a,human_b,công nghệ điện tử ứng dụng,,required_skill,,Embedded & Firmware,,extraction_disagreement,,
44,human_a,human_b,điện tử,công ty điện tử,required_skill,required_skill,Embedded & Firmware,Domain Knowledge,category_disagreement,,
45,human_a,human_b,CI/CD,,required_skill,,Infrastructure & DevOps,,extraction_disagreement,,
45,human_a,human_b,hệ thống ML,,required_skill,,AI / ML / Data,,extraction_disagreement,,
45,human_a,human_b,quản lý nhóm,,required_skill,,Soft Skill,,extraction_disagreement,,
45,human_a,human_b,,CI,,required_skill,,Infrastructure & DevOps,extraction_disagreement,,
45,human_a,human_b,,CD,,required_skill,,Infrastructure & DevOps,extraction_disagreement,,
45,human_a,human_b,,edge,,preferred_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
45,human_a,human_b,,ML,,preferred_skill,,AI / ML / Data,extraction_disagreement,,
45,human_a,human_b,Backend services,Backend services,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
45,human_a,human_b,cloud API,cloud API,required_skill,preferred_skill,Infrastructure & DevOps,Infrastructure & DevOps,label_disagreement,,
45,human_a,human_b,edge/on-device,on-device,required_skill,preferred_skill,Infrastructure & DevOps,Infrastructure & DevOps,label_disagreement,,
45,human_a,human_b,retraining,retraining,preferred_skill,required_skill,AI / ML / Data,AI / ML / Data,label_disagreement,,
45,human_a,human_b,Gunicorn,Gunicorn,required_skill,required_skill,Infrastructure & DevOps,Tool & Platform,category_disagreement,,
45,human_a,human_b,MLflow,MLflow,required_skill,required_skill,AI / ML / Data,Tool & Platform,category_disagreement,,
45,human_a,human_b,DVC,DVC,required_skill,required_skill,AI / ML / Data,Tool & Platform,category_disagreement,,
45,human_a,human_b,Streamlit,Streamlit,required_skill,required_skill,Tool & Platform,Framework / Library,category_disagreement,,
45,human_a,human_b,Gradio,Gradio,required_skill,required_skill,Tool & Platform,Framework / Library,category_disagreement,,
46,human_a,human_b,Xây dựng proposal,,required_skill,,Soft Skill,,extraction_disagreement,,
46,human_a,human_b,tư duy hệ thống,,required_skill,,Soft Skill,,extraction_disagreement,,
46,human_a,human_b,giải quyết vấn đề,,required_skill,,Soft Skill,,extraction_disagreement,,
46,human_a,human_b,FortiGate,,required_skill,,Tool & Platform,,extraction_disagreement,,
46,human_a,human_b,FortiAnalyzer,,required_skill,,Tool & Platform,,extraction_disagreement,,
46,human_a,human_b,FortiAIOps,,required_skill,,Tool & Platform,,extraction_disagreement,,
46,human_a,human_b,HA/DR,,required_skill,,Infrastructure & DevOps,,extraction_disagreement,,
46,human_a,human_b,,quản lý,,required_skill,,Soft Skill,extraction_disagreement,,
46,human_a,human_b,,Fortinet,,preferred_skill,,Tool & Platform,extraction_disagreement,,
46,human_a,human_b,,NAC,,preferred_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
46,human_a,human_b,Network,Network,required_skill,required_skill,Domain Knowledge,Infrastructure & DevOps,category_disagreement,,
46,human_a,human_b,Security,Security,required_skill,required_skill,Domain Knowledge,Infrastructure & DevOps,category_disagreement,,
46,human_a,human_b,SLA,SLA,required_skill,required_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,category_disagreement,,
46,human_a,human_b,Active Directory,Active Directory,required_skill,required_skill,Tool & Platform,Infrastructure & DevOps,category_disagreement,,
46,human_a,human_b,troubleshoot,troubleshoot,required_skill,required_skill,Engineering Concepts & Methodologies,Soft Skill,category_disagreement,,
46,human_a,human_b,NSE,NSE,required_skill,preferred_skill,Other,Other,label_disagreement,,
46,human_a,human_b,FCP,FCP,required_skill,preferred_skill,Other,Other,label_disagreement,,
46,human_a,human_b,FortiGate,FortiGate,required_skill,preferred_skill,Tool & Platform,Tool & Platform,label_disagreement,,
46,human_a,human_b,NGFW,NGFW,required_skill,preferred_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,both_disagreement,,
46,human_a,human_b,SD-WAN,SD-WAN,required_skill,preferred_skill,Infrastructure & DevOps,Infrastructure & DevOps,label_disagreement,,
46,human_a,human_b,ADVPN,ADVPN,required_skill,preferred_skill,Infrastructure & DevOps,Other,both_disagreement,,
46,human_a,human_b,HA,HA,required_skill,preferred_skill,Infrastructure & DevOps,Infrastructure & DevOps,label_disagreement,,
46,human_a,human_b,FortiManager,FortiManager,required_skill,preferred_skill,Tool & Platform,Tool & Platform,label_disagreement,,
46,human_a,human_b,FortiNAC,FortiNAC,required_skill,preferred_skill,Tool & Platform,Tool & Platform,label_disagreement,,
46,human_a,human_b,FortiSwitch,FortiSwitch,required_skill,preferred_skill,Tool & Platform,Tool & Platform,label_disagreement,,
46,human_a,human_b,ZTNA,ZTNA,required_skill,preferred_skill,Infrastructure & DevOps,Engineering Concepts & Methodologies,both_disagreement,,
46,human_a,human_b,FortiPAM,FortiPAM,required_skill,preferred_skill,Tool & Platform,Tool & Platform,label_disagreement,,
46,human_a,human_b,Firewall,Firewall,required_skill,preferred_skill,Infrastructure & DevOps,Infrastructure & DevOps,label_disagreement,,
46,human_a,human_b,High Availability,High Availability,required_skill,preferred_skill,Infrastructure & DevOps,Infrastructure & DevOps,label_disagreement,,
46,human_a,human_b,Disaster Recovery,Disaster Recovery,required_skill,preferred_skill,Infrastructure & DevOps,Infrastructure & DevOps,label_disagreement,,
47,human_a,human_b,,approval processes,,required_skill,,Engineering Concepts & Methodologies,extraction_disagreement,,
47,human_a,human_b,Canvas Apps,Canvas Apps,required_skill,required_skill,Tool & Platform,Framework / Library,category_disagreement,,
47,human_a,human_b,Model-driven Apps,Model-driven Apps,required_skill,required_skill,Tool & Platform,Framework / Library,category_disagreement,,
47,human_a,human_b,UI/UX principles,UI/UX principles,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,,
47,human_a,human_b,XML,XML,preferred_skill,preferred_skill,Database,Programming Language,category_disagreement,,
48,human_a,human_b,,thiết kế responsive,,required_skill,,Other,extraction_disagreement,,
48,human_a,human_b,"quy trình thiết kế UX, UI",thiết kế UI,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,,
48,human_a,human_b,wireframes,wireframes,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,,
48,human_a,human_b,prototypes,prototypes,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,,
48,human_a,human_b,user flows,user flows,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,,
48,human_a,human_b,user research,user research,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,,
48,human_a,human_b,thiết kế responsive,thiết kế UX,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,,
48,human_a,human_b,accessibility,accessibility,required_skill,required_skill,Engineering Concepts & Methodologies,Other,category_disagreement,,
49,human_a,human_b,SEO,,required_skill,,Domain Knowledge,,extraction_disagreement,,
49,human_a,human_b,,Ahrefs,,required_skill,,Tool & Platform,extraction_disagreement,,
49,human_a,human_b,,LadiPage,,required_skill,,Tool & Platform,extraction_disagreement,,
6,human_a,human_b,Exploratory Data Analysis,,required_skill,,Data Engineering & Analytics,,extraction_disagreement,,
6,human_a,human_b,PowerBI,,required_skill,,Data Engineering & Analytics,,extraction_disagreement,,
6,human_a,human_b,,DA,,required_skill,,Domain Knowledge,extraction_disagreement,,
6,human_a,human_b,,EDA,,required_skill,,Data Engineering & Analytics,extraction_disagreement,,
6,human_a,human_b,,xử lý dữ liệu phân tán,,required_skill,,Infrastructure & DevOps,extraction_disagreement,,
6,human_a,human_b,Hadoop,Hadoop,required_skill,required_skill,Data Engineering & Analytics,Infrastructure & DevOps,category_disagreement,,
6,human_a,human_b,Spark,Spark,required_skill,required_skill,Data Engineering & Analytics,Infrastructure & DevOps,category_disagreement,,
6,human_a,human_b,Elasticsearch,Elasticsearch,required_skill,required_skill,Data Engineering & Analytics,Infrastructure & DevOps,category_disagreement,,
6,human_a,human_b,Tableau,Tableau,required_skill,required_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,,
6,human_a,human_b,QLikView,QLikView,required_skill,required_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,,
7,human_a,human_b,,tư duy logic,,required_skill,,Soft Skill,extraction_disagreement,,
7,human_a,human_b,Pandas,Pandas,preferred_skill,preferred_skill,Framework / Library,Tool & Platform,category_disagreement,,
7,human_a,human_b,PySpark,PySpark,preferred_skill,preferred_skill,Data Engineering & Analytics,Tool & Platform,category_disagreement,,
8,human_a,human_b,LightGBM/XGBoost,,preferred_skill,,AI / ML / Data,,extraction_disagreement,,
8,human_a,human_b,,Data Scientist,,required_skill,,Domain Knowledge,extraction_disagreement,,
8,human_a,human_b,,LightGBM,,preferred_skill,,Framework / Library,extraction_disagreement,,
8,human_a,human_b,,XGBoost,,preferred_skill,,Framework / Library,extraction_disagreement,,
8,human_a,human_b,,SQL,,required_skill,,Programming Language,extraction_disagreement,,
8,human_a,human_b,,classification,,required_skill,,AI / ML / Data,extraction_disagreement,,
8,human_a,human_b,,regression,,required_skill,,AI / ML / Data,extraction_disagreement,,
8,human_a,human_b,,feature engineering,,required_skill,,AI / ML / Data,extraction_disagreement,,
8,human_a,human_b,,giải quyết bài toán kinh doanh thực tế,,required_skill,,Soft Skill,extraction_disagreement,,
8,human_a,human_b,batch,batch,required_skill,required_skill,Data Engineering & Analytics,Engineering Concepts & Methodologies,category_disagreement,,
